gene	logfc	fdr
comp4855_c0_seq1_m.1509	0.335420547	0.628291124
comp48550_c0_seq1_m.11525	1.422219941	0.000556584
comp4856_c0_seq1_m.1511	-0.312433512	0.718378702
comp4856_c0_seq1_m.1512	-0.227862719	0.904552967
comp48574_c0_seq1_m.11526	-0.126440988	0.885095767
comp48580_c0_seq1_m.11527	0.051969666	0.962053476
comp4859_c0_seq1_m.1513	-0.781716031	0.014917168
comp4860_c0_seq1_m.1514	0.114822343	0.872633351
comp4861_c0_seq1_m.30360	-0.200410738	0.82656864
comp4862_c0_seq1_m.38942	-0.092112412	0.87576689
comp48623_c0_seq1_m.11529	-0.267118721	0.204531301
comp4864_c0_seq1_m.1515	-0.24632837	0.690774354
comp4865_c0_seq1_m.1516	0.04112138	0.974252419
comp48658_c0_seq1_m.11531	-0.270170934	0.560053608
comp4866_c0_seq1_m.17294	0.07941257	0.942812361
comp4867_c0_seq1_m.36094	-0.08601618	0.91662262
comp4867_c0_seq2_m.36095	-0.08601612	0.91662262
comp48678_c0_seq1_m.11532	-0.271819102	0.437666542
comp4869_c0_seq1_m.36425	-0.056164493	0.993716066
comp4871_c0_seq1_m.1518	0.002365009	0.998722079
comp4872_c0_seq1_m.1519	7.91911154	1.55E-35
comp4873_c0_seq1_m.1521	0.046706096	0.968926863
comp4874_c0_seq1_m.37902	0.147828637	0.935087695
comp4874_c0_seq2_m.37903	0.182998307	0.727723018
comp4878_c0_seq1_m.1522	-0.155027369	0.699588333
comp48792_c0_seq1_m.11533	-0.072479575	0.965253713
comp4880_c0_seq1_m.32220	0.465424085	0.008091535
comp4881_c0_seq1_m.23656	-0.198441269	0.873577791
comp4881_c0_seq1_m.23657	-0.051709054	0.98084376
comp4881_c0_seq2_m.23659	-0.336319378	0.269822855
comp4883_c0_seq1_m.1523	-0.229416249	0.737724215
comp48874_c0_seq1_m.11534	0.187939891	0.59609279
comp4889_c0_seq1_m.1526	-0.148857068	0.704284263
comp4891_c0_seq1_m.26887	0.313952486	0.090187063
comp4892_c0_seq1_m.37149	-0.133715373	0.735456132
comp4893_c0_seq1_m.1527	-0.273201285	0.133940306
comp4894_c0_seq1_m.1528	-0.256523719	0.464050105
comp4896_c0_seq1_m.1531	-0.010400106	0.993716066
comp4897_c0_seq1_m.1532	-0.070117844	0.924359312
comp4898_c0_seq1_m.1533	-0.303777231	0.479028643
comp4899_c0_seq1_m.1534	6.535079645	1.29E-14
comp48993_c0_seq1_m.11535	-0.060178232	0.979230438
comp4901_c0_seq1_m.33739	-0.099257847	0.875614962
comp4902_c0_seq1_m.1535	-0.181157667	0.72335424
comp4903_c0_seq1_m.1536	-0.309487349	0.663194139
comp4904_c0_seq1_m.1537	-0.356416486	0.213724422
comp4905_c0_seq1_m.1538	-0.101044625	0.889328896
comp4908_c0_seq1_m.1539	-0.002042959	0.998722079
comp4909_c0_seq1_m.25702	0.132354814	0.892264829
comp4910_c0_seq1_m.23942	-0.109908887	0.933805788
comp4910_c0_seq1_m.23943	-0.197054569	0.871477843
comp4911_c0_seq1_m.1540	0.102963583	0.805338071
comp4912_c0_seq1_m.1541	-0.018675195	0.988595463
comp4913_c0_seq1_m.1542	0.364511376	0.1925024
comp4914_c0_seq1_m.1543	-0.024435668	0.981049982
comp4915_c0_seq1_m.1544	0.554691946	0.058528316
comp4916_c0_seq1_m.17614	0.10818075	0.93633475
comp4916_c0_seq1_m.17615	0.039555443	0.981033221
comp4916_c0_seq2_m.17616	0.108180606	0.93633475
comp4917_c0_seq1_m.1545	0.06285798	0.923362533
comp4919_c0_seq1_m.1546	0.125186726	0.908582768
comp49205_c0_seq1_m.11536	0.0298014	0.985322998
comp4921_c0_seq1_m.19985	-0.178370642	0.802209763
comp4921_c0_seq2_m.19986	0.409216317	0.944046354
comp4922_c0_seq1_m.1547	1.016818435	0.015617722
comp4923_c0_seq1_m.34257	-0.137307601	0.885793374
comp4924_c0_seq1_m.1548	0.259686533	0.840495846
comp4926_c0_seq1_m.1549	-0.142236361	0.827891183
comp4927_c0_seq1_m.1551	-0.072542684	0.919051262
comp4928_c0_seq1_m.1555	-1.021241445	0.503556332
comp4929_c0_seq1_m.1556	-0.122254284	0.833253255
comp49297_c0_seq1_m.11537	0.58478214	0.327617949
comp4930_c0_seq1_m.38312	-0.152350117	0.562895259
comp4933_c0_seq1_m.1557	0.085501874	0.951106841
comp4934_c0_seq1_m.1558	-0.247417097	0.869391575
comp4935_c0_seq1_m.1560	-0.102006546	0.963334947
comp4936_c0_seq1_m.1561	-0.193738222	0.82656864
comp4937_c0_seq1_m.1562	0.151555828	0.949343108
comp4942_c0_seq1_m.1563	0.091257129	0.915012065
comp4943_c0_seq1_m.1565	-0.245523487	0.805015547
comp49432_c0_seq1_m.11538	-0.09063689	0.872633351
comp49440_c0_seq1_m.11539	-0.132917043	0.90478881
comp49452_c0_seq1_m.11540	-0.437420522	0.359979658
comp49456_c0_seq1_m.11541	-0.183105976	0.804498972
comp4946_c0_seq1_m.1566	0.126723801	0.868374665
comp49467_c0_seq1_m.11542	-0.238394802	0.909791856
comp4947_c0_seq1_m.1567	0.091869432	0.92492645
comp4948_c0_seq1_m.1568	0.037560206	0.985322998
comp4949_c0_seq1_m.1570	-0.270057624	0.760232243
comp4951_c0_seq1_m.1572	-0.01313905	0.992868733
comp49521_c0_seq1_m.11545	-0.020893175	0.990471297
comp4953_c0_seq1_m.1573	0.008020449	0.993716066
comp4954_c0_seq1_m.1574	0.32735575	0.879750418
comp49545_c0_seq1_m.11546	-0.123273839	0.858474732
comp4955_c0_seq1_m.36275	-0.20942064	0.876912477
comp4955_c0_seq1_m.36276	-0.468614091	0.235605086
comp4955_c0_seq2_m.36277	-0.497955377	0.354456202
comp4956_c1_seq1_m.37821	0.047780597	0.98084376
comp4957_c0_seq1_m.1575	-0.204326548	0.76673601
comp4959_c0_seq1_m.20462	-0.030846744	0.985322998
comp4959_c0_seq1_m.20463	-0.005042981	0.998722079
comp4959_c0_seq2_m.20464	0.248995699	0.623077351
comp4959_c0_seq2_m.20465	-0.030847057	0.985322998
comp4960_c0_seq1_m.1576	-0.121365375	0.842613403
comp49608_c0_seq1_m.11547	-0.004471835	0.993716066
comp4961_c0_seq1_m.1577	-0.048672753	0.971377037
comp49616_c0_seq1_m.11549	0.088485555	0.922896929
comp4962_c0_seq1_m.1578	-0.295752733	0.736315958
comp4963_c0_seq1_m.1580	-0.034890293	0.984629355
comp4964_c0_seq1_m.1581	-0.192093885	0.714642162
comp4965_c0_seq1_m.1582	-0.093712177	0.875614962
comp4965_c0_seq1_m.1583	-0.777651835	0.267769308
comp4965_c0_seq1_m.1584	0.155310219	0.863949098
comp49659_c0_seq1_m.11550	-0.479193134	0.6161654
comp49659_c0_seq1_m.11551	-0.565244092	0.613357507
comp49674_c0_seq1_m.11552	-0.305018171	0.470036038
comp4969_c0_seq1_m.1585	-0.091711748	0.929018619
comp4970_c0_seq1_m.1586	0.009478904	0.993716066
comp49704_c0_seq1_m.11554	-0.884978993	0.726156694
comp4972_c1_seq1_m.37204	1.890548578	1.47E-06
comp4973_c0_seq1_m.34674	0.549728313	0.002425808
comp49736_c0_seq1_m.11555	0.119027668	0.781599914
comp4977_c0_seq1_m.1587	0.135955638	0.76673601
comp4978_c0_seq1_m.1589	1.871244745	5.28E-05
comp4979_c0_seq1_m.1591	0.167440931	0.695731739
comp498_c0_seq1_m.140	-0.328087668	0.757926135
comp4981_c0_seq1_m.1592	-0.069125541	0.943038072
comp4982_c0_seq1_m.1593	-0.153338533	0.875614962
comp4982_c0_seq1_m.1594	-0.039233598	0.988379935
comp4983_c0_seq1_m.1595	0.446408418	0.192471797
comp49833_c0_seq1_m.11556	-0.073976256	0.94467574
comp4984_c0_seq1_m.1596	0.531282841	0.036749724
comp4985_c0_seq1_m.1598	-0.410437654	0.648768501
comp4986_c0_seq1_m.1601	-0.177832856	0.836607408
comp4988_c0_seq1_m.1602	0.16701778	0.766813282
comp49880_c0_seq1_m.11557	-0.133493299	0.947067395
comp4989_c0_seq1_m.1603	-0.1167631	0.90921933
comp499_c0_seq1_m.141	0.707349392	0.156975133
comp4991_c0_seq1_m.1604	-0.064600376	0.958454429
comp4993_c0_seq1_m.1605	-0.025414611	0.984629355
comp4997_c0_seq1_m.16284	-0.257092273	0.426098307
comp4998_c0_seq1_m.1606	0.102731506	0.830790806
comp4999_c0_seq1_m.25341	-0.246563671	0.623077351
comp4999_c0_seq1_m.25342	-0.049333368	0.977728915
comp4999_c0_seq2_m.25343	0.107633505	0.980391053
comp5000_c0_seq1_m.16590	0.009769214	0.993716066
comp5000_c0_seq1_m.16591	-0.051419007	0.975047552
comp5000_c0_seq2_m.16592	0.009769186	0.993716066
comp5000_c0_seq2_m.16593	0.506497929	0.68091263
comp5001_c0_seq1_m.1607	-0.203653494	0.781984982
comp5002_c0_seq1_m.1609	0.112322621	0.848293056
comp5002_c0_seq1_m.1610	-0.659985085	0.805338071
comp5004_c0_seq1_m.1611	-0.174051073	0.803062785
comp5004_c0_seq1_m.1612	-0.007745796	0.99452105
comp5006_c0_seq1_m.1613	-0.22652217	0.728036427
comp5007_c0_seq1_m.1614	-0.176866471	0.658720805
comp5008_c0_seq1_m.32069	0.13654171	0.792482825
comp5009_c0_seq1_m.1615	0.019784581	0.990471297
comp5009_c0_seq1_m.1616	0.039672087	0.980477634
comp501_c0_seq1_m.143	-0.454938151	0.52304278
comp5010_c0_seq1_m.1617	0.353498161	0.403306565
comp5010_c0_seq1_m.1618	0.400188692	0.01930915
comp50101_c0_seq1_m.11558	0.058294617	0.978000777
comp5011_c0_seq1_m.1619	-0.068824692	0.927180479
comp5012_c0_seq1_m.1620	-0.007428093	0.993716066
comp5012_c0_seq1_m.1621	0.283875714	0.82654469
comp5014_c0_seq1_m.1622	-0.034022627	0.97850826
comp5018_c0_seq1_m.1623	0.081122082	0.89532038
comp5018_c0_seq1_m.1624	0.147098543	0.966646093
comp5019_c0_seq1_m.1625	0.036665005	0.98084376
comp5020_c0_seq1_m.1626	0.098616906	0.871521444
comp5020_c0_seq1_m.1627	0.23579073	0.727938834
comp5021_c0_seq1_m.1628	-0.096308799	0.914117289
comp5021_c0_seq1_m.1629	0.114295289	0.925482442
comp50215_c0_seq1_m.16074	-0.419109999	0.694542174
comp5022_c0_seq1_m.1630	-0.054645644	0.945443766
comp5023_c0_seq1_m.1631	-0.679551086	0.484088648
comp5024_c0_seq1_m.20952	-0.036705555	0.977728915
comp5024_c0_seq2_m.20953	-0.340564481	0.943577519
comp5025_c0_seq1_m.29330	-0.002812332	0.997685873
comp5025_c0_seq2_m.29331	-0.002812315	0.997685873
comp5026_c0_seq1_m.1632	-0.024272792	0.988301775
comp5027_c0_seq1_m.38770	-0.09533297	0.851178466
comp5027_c0_seq1_m.38772	-0.166036774	0.98203026
comp5028_c0_seq1_m.1633	0.163503298	0.8423394
comp5029_c0_seq1_m.1634	0.281642305	0.643627588
comp5029_c0_seq1_m.1635	0.13851476	0.892987892
comp503_c0_seq2_m.23495	-0.314937039	0.615991601
comp5030_c0_seq1_m.20767	0.061503495	0.9657592
comp5031_c0_seq1_m.1636	0.03698479	0.97656255
comp50334_c0_seq1_m.11559	0.280190761	0.674899522
comp5035_c0_seq1_m.1637	0.033248125	0.985322998
comp5036_c0_seq1_m.1638	0.125195252	0.81069539
comp5037_c0_seq1_m.31577	1.876482205	1.30E-08
comp5038_c0_seq1_m.1640	0.06359691	0.968904516
comp5040_c0_seq1_m.1641	0.005818165	0.993716066
comp5041_c0_seq1_m.1642	0.121140883	0.830436439
comp50416_c0_seq1_m.11560	-0.179993929	0.888386734
comp5042_c1_seq1_m.23576	0.107235151	0.8423394
comp5043_c0_seq1_m.1643	0.058562779	0.936186289
comp5044_c0_seq1_m.1645	0.035996383	0.984629355
comp50440_c0_seq1_m.11561	-0.343535198	0.296089062
comp5045_c0_seq1_m.1646	0.247071616	0.7528034
comp5045_c0_seq1_m.1647	0.473801791	0.84084071
comp5047_c0_seq1_m.1648	-0.208569707	0.841971108
comp5048_c0_seq1_m.1649	0.100881677	0.885266246
comp5050_c0_seq1_m.1650	-1.77286388	0.029314413
comp50507_c0_seq1_m.11562	0.046783366	0.979890309
comp50507_c0_seq1_m.11563	0.041786977	0.992054361
comp5051_c0_seq1_m.1651	0.163982157	0.823442566
comp5052_c0_seq1_m.1652	-0.293032562	0.049451082
comp5052_c0_seq1_m.1653	-0.441534564	0.428740261
comp50523_c0_seq1_m.11564	-0.410710816	0.208483738
comp5054_c0_seq1_m.27676	-0.57921045	0.531660028
comp5054_c0_seq2_m.27677	0.027055546	0.992868733
comp5056_c1_seq1_m.36366	0.350374919	0.211304669
comp50566_c0_seq1_m.11565	0.292858166	0.704958945
comp5057_c0_seq1_m.1655	-0.033947971	0.984629355
comp50570_c0_seq1_m.11566	-0.089521838	0.944046354
comp50570_c0_seq1_m.11567	0.071739496	0.987431456
comp50576_c0_seq1_m.11568	-0.04300762	0.977728915
comp5058_c0_seq1_m.20763	-0.077040969	0.968909098
comp5058_c0_seq2_m.20764	-0.077040955	0.968909098
comp5059_c0_seq1_m.1656	7.451168763	2.64E-25
comp5060_c0_seq1_m.1657	0.061522435	0.927638885
comp5060_c0_seq1_m.1659	0.120637649	0.973308859
comp5061_c0_seq1_m.1660	0.022862275	0.9851225
comp5062_c0_seq1_m.33031	-0.080934567	0.908116253
comp5062_c0_seq2_m.33032	-0.080935033	0.908116253
comp50637_c0_seq1_m.11569	-0.08797284	0.9657592
comp50642_c0_seq1_m.11570	-0.223799467	0.673350486
comp5066_c0_seq1_m.1663	0.087713508	0.940697401
comp50664_c0_seq1_m.11571	-0.288612075	0.797922111
comp50666_c0_seq1_m.11573	2.244142612	3.86E-05
comp50666_c0_seq1_m.11574	2.05101712	0.000287654
comp5067_c0_seq1_m.36428	0.43231238	0.124642412
comp5067_c0_seq2_m.36429	0.016906757	0.993716066
comp5068_c0_seq1_m.1664	-0.224747091	0.29642021
comp50692_c0_seq1_m.11575	-0.096840344	0.841597574
comp507_c0_seq1_m.144	-0.365778268	0.831257882
comp5070_c0_seq1_m.1665	-0.028945075	0.991820165
comp5070_c0_seq1_m.1666	-0.055233736	0.980512164
comp5071_c0_seq1_m.1667	-0.05466984	0.977728915
comp5072_c0_seq1_m.1668	-0.299481771	0.535754033
comp5072_c0_seq1_m.1669	-0.311606364	0.546824669
comp5074_c0_seq1_m.1670	0.012584684	0.993716066
comp50740_c0_seq1_m.11577	-0.066568223	0.972253665
comp5075_c0_seq1_m.1671	-0.133453958	0.881325177
comp5076_c0_seq1_m.23486	0.108595369	0.919051262
comp5077_c0_seq1_m.37817	0.021074414	0.988379935
comp5077_c0_seq1_m.37818	0.449603392	0.649199347
comp5077_c0_seq2_m.37819	0.021074107	0.988379935
comp5077_c0_seq2_m.37820	0.449603067	0.649199347
comp5079_c0_seq1_m.1672	-0.198363472	0.688120844
comp5080_c0_seq1_m.1674	-0.198808163	0.613037943
comp50800_c0_seq1_m.11578	-0.134658878	0.867402844
comp5081_c0_seq1_m.1675	-0.0895434	0.879893127
comp5081_c0_seq1_m.1676	0.101248377	0.97402442
comp5084_c0_seq1_m.1677	-0.211483031	0.401996053
comp5084_c0_seq1_m.1678	0.172018261	0.742529995
comp5086_c0_seq1_m.35147	3.673374527	1.63E-11
comp5086_c0_seq2_m.35148	3.234380885	2.38E-07
comp5087_c0_seq1_m.25775	3.369485511	0.000311645
comp5087_c0_seq2_m.25776	1.631728808	0.377628877
comp5088_c0_seq1_m.37320	-0.246333068	0.246716078
comp50887_c0_seq1_m.11579	0.050641886	0.985322998
comp5089_c0_seq1_m.1679	0.080059658	0.896847558
comp5090_c0_seq1_m.1680	-0.141294099	0.814821482
comp5091_c0_seq1_m.1681	0.739622242	0.367941496
comp5092_c0_seq1_m.1682	-0.069379683	0.902599265
comp50922_c0_seq1_m.11580	-0.208390881	0.868374665
comp5093_c0_seq1_m.37782	-0.0500342	0.96260564
comp5093_c0_seq1_m.37783	-0.393916572	0.931759432
comp50938_c0_seq1_m.11581	-0.247991956	0.82656864
comp5095_c0_seq1_m.1683	-0.065970463	0.97682525
comp5095_c0_seq1_m.1684	0.296012128	0.727938834
comp50953_c0_seq1_m.11583	1.598352808	0.046301194
comp5096_c0_seq1_m.1685	0.187849636	0.845481591
comp5097_c0_seq1_m.32443	0.061512312	0.967244032
comp5097_c0_seq2_m.32444	-0.403547394	0.701297334
comp510_c0_seq1_m.145	-0.586391678	0.481342827
comp5100_c0_seq1_m.27034	-0.024013025	0.984629355
comp5100_c0_seq2_m.27035	-0.024013068	0.984629355
comp51013_c0_seq1_m.11584	0.311030421	0.23560396
comp5102_c0_seq1_m.17262	-0.269000725	0.673019207
comp5103_c0_seq1_m.1686	-0.0429172	0.973158546
comp5104_c0_seq1_m.1687	0.02321533	0.982509637
comp5104_c0_seq1_m.1688	0.041660534	0.992135026
comp5105_c0_seq1_m.1689	0.154409443	0.794691319
comp5106_c0_seq1_m.1690	-0.43761589	0.72481593
comp5107_c0_seq1_m.1691	-0.099492553	0.927638885
comp51073_c0_seq1_m.11586	-0.054615054	0.955585068
comp5108_c0_seq1_m.1692	-0.149764289	0.85447496
comp5109_c0_seq1_m.1694	-0.159656072	0.814366932
comp511_c0_seq1_m.146	-0.150557934	0.927009514
comp51102_c0_seq1_m.11587	-0.006473615	0.993716066
comp5113_c0_seq1_m.1695	-0.036359921	0.97536335
comp5115_c0_seq1_m.1696	0.230414321	0.651333522
comp5116_c0_seq2_m.34857	0.1323854	0.949343108
comp5117_c0_seq1_m.1697	0.070496309	0.973813466
comp51178_c0_seq1_m.11589	0.374155577	0.592368024
comp5118_c0_seq1_m.1698	0.123503974	0.792770086
comp5119_c0_seq1_m.1699	-0.036519091	0.986700261
comp5121_c0_seq1_m.1701	-0.126059448	0.84954092
comp5123_c0_seq1_m.1702	0.738357975	0.256553947
comp5126_c0_seq1_m.27030	-0.049609571	0.978000777
comp5127_c0_seq1_m.1703	0.014849165	0.987227525
comp5128_c0_seq1_m.1704	-0.123349227	0.896623242
comp5129_c0_seq1_m.1705	1.576227602	2.98E-05
comp51290_c0_seq1_m.11590	-0.06196623	0.97536335
comp5131_c0_seq1_m.1706	-0.124253046	0.871477843
comp5132_c0_seq1_m.1707	-0.02366733	0.987431456
comp5133_c0_seq1_m.1708	0.809174159	0.014299218
comp5135_c0_seq1_m.1709	-0.082815926	0.953273586
comp5136_c0_seq1_m.1710	-0.078391731	0.89532038
comp5136_c0_seq1_m.1711	0.186978419	0.822907642
comp5138_c0_seq1_m.1712	0.030812436	0.987227525
comp5139_c0_seq1_m.1713	-0.023448799	0.981033221
comp5141_c0_seq1_m.1714	0.440965175	0.106878888
comp51411_c0_seq1_m.11591	0.277958892	0.454813837
comp5142_c0_seq1_m.1715	-0.151307061	0.868374665
comp5143_c0_seq1_m.1716	-0.050883961	0.976215852
comp5145_c0_seq1_m.30934	0.0498265	0.973861606
comp5147_c0_seq1_m.1717	-0.18277815	0.745619668
comp51474_c0_seq1_m.11593	0.049213913	0.987227525
comp5148_c0_seq1_m.1719	0.11871912	0.783695671
comp5149_c0_seq1_m.1720	0.332413898	0.488819715
comp5150_c0_seq1_m.1721	0.160548691	0.942812361
comp5152_c0_seq1_m.1722	0.196885568	0.683931952
comp5153_c0_seq1_m.1723	0.018513074	0.986042042
comp5154_c0_seq1_m.26067	-0.152434971	0.848654226
comp5155_c0_seq1_m.27308	0.047658532	0.964843196
comp5156_c0_seq1_m.16323	-0.262227374	0.276436757
comp5157_c0_seq1_m.1724	0.001246709	0.998722079
comp5159_c0_seq1_m.1725	-0.013427313	0.993716066
comp5159_c0_seq1_m.1727	0.021989669	0.990928873
comp5160_c0_seq1_m.30713	-0.163301265	0.930709827
comp5160_c0_seq2_m.30714	-0.042112079	0.958473787
comp51608_c0_seq1_m.11595	2.158885281	0.000260331
comp5162_c0_seq1_m.1728	-0.189331122	0.712046474
comp5162_c0_seq1_m.1729	-0.256963926	0.628353348
comp5163_c0_seq1_m.37012	-0.051449501	0.949327943
comp5164_c0_seq1_m.22498	-0.157685607	0.622518757
comp5165_c0_seq1_m.1730	0.196594015	0.535794628
comp5167_c0_seq1_m.36579	0.1104124	0.830344821
comp5167_c0_seq2_m.36580	-0.108820004	0.977728915
comp5168_c0_seq1_m.1732	-0.269821625	0.083165573
comp5171_c0_seq1_m.1733	-0.423423334	0.091855185
comp5172_c0_seq1_m.1734	2.305682403	6.65E-07
comp5173_c0_seq1_m.1735	0.115404502	0.886449449
comp51737_c0_seq1_m.11596	-0.2566184	0.927638885
comp51745_c0_seq1_m.11597	-0.390249632	0.482770347
comp5175_c0_seq1_m.1736	-1.462878226	0.008838702
comp5178_c0_seq1_m.1737	-0.250395433	0.9219534
comp51786_c0_seq1_m.11599	-0.151353859	0.929018619
comp5181_c0_seq1_m.1738	0.276968433	0.60436116
comp51816_c0_seq1_m.11600	-0.074444651	0.978000777
comp51819_c0_seq1_m.11601	-0.648261071	0.031630437
comp51823_c0_seq1_m.11602	-0.611561034	0.048375523
comp51823_c0_seq1_m.11603	-0.171485643	0.857237062
comp5183_c0_seq1_m.1740	0.233059159	0.875111917
comp5186_c0_seq1_m.1741	-0.406019915	0.686097193
comp5187_c0_seq1_m.1742	0.020227384	0.987716417
comp5189_c0_seq1_m.1743	-0.031643272	0.987431456
comp519_c0_seq1_m.149	0.344823388	0.739824618
comp5190_c0_seq1_m.1744	-0.319110444	0.684834449
comp5190_c0_seq1_m.1745	-0.450939755	0.110737078
comp5192_c0_seq1_m.1746	0.11407631	0.900700305
comp51928_c0_seq1_m.11605	-0.06226093	0.971377037
comp5195_c0_seq1_m.1747	-0.234112986	0.769248406
comp5198_c0_seq1_m.1748	-0.217107886	0.857164883
comp520_c0_seq1_m.150	-0.22114952	0.791841218
comp5201_c0_seq1_m.30093	0.277912321	0.809944269
comp5201_c0_seq2_m.30094	0.142565792	0.953719812
comp52041_c0_seq1_m.11606	-0.113966559	0.943292219
comp52061_c0_seq1_m.11607	-0.07466528	0.962042048
comp52089_c0_seq1_m.11609	3.89E-06	0.999963143
comp5209_c0_seq1_m.24615	-0.411661365	0.77226467
comp5210_c0_seq1_m.1749	0.013300766	0.993716066
comp5213_c0_seq1_m.32442	2.698389687	7.49E-12
comp5214_c0_seq1_m.32440	-0.084896461	0.924540874
comp5214_c0_seq2_m.32441	-0.014974541	0.994975004
comp52141_c0_seq1_m.11610	0.208447048	0.889641573
comp5215_c0_seq1_m.1750	0.087853238	0.958226339
comp52167_c0_seq1_m.11611	-0.015426001	0.992868733
comp522_c0_seq1_m.152	-0.463924219	0.656274852
comp5222_c0_seq1_m.34676	0.815563399	0.096933679
comp52226_c0_seq1_m.11612	-0.285975182	0.782108595
comp5223_c0_seq1_m.17550	0.533572056	0.524544234
comp5223_c0_seq2_m.17553	2.502145706	0.024625231
comp5224_c0_seq1_m.1751	0.100039587	0.977728915
comp5225_c0_seq1_m.1752	0.476117113	0.351861404
comp5225_c0_seq1_m.1753	0.884372902	0.097257271
comp5225_c0_seq1_m.1754	0.292846611	0.731121334
comp52266_c0_seq1_m.11613	-0.016367073	0.987716417
comp5227_c0_seq1_m.1755	0.072028579	0.969282032
comp5229_c0_seq1_m.1756	-0.097213829	0.962105959
comp52318_c0_seq1_m.11615	-0.051030145	0.973298694
comp5233_c0_seq1_m.1757	0.088702519	0.94152331
comp5233_c0_seq1_m.1758	0.165143861	0.905171975
comp5237_c0_seq1_m.1759	0.025800366	0.987227525
comp5239_c0_seq1_m.1760	0.17837819	0.818337614
comp524_c0_seq1_m.153	2.108402473	2.03E-05
comp5245_c0_seq1_m.27012	0.387675869	0.769050499
comp5247_c0_seq1_m.36995	-0.13144225	0.819529559
comp5248_c0_seq1_m.1761	-0.249965694	0.660822186
comp52493_c0_seq1_m.11616	-0.482269564	0.446038392
comp5251_c0_seq1_m.27346	0.213911641	0.730283394
comp5252_c0_seq1_m.1762	-0.224712826	0.801970132
comp5252_c0_seq1_m.1763	-0.194828952	0.53770005
comp5253_c0_seq1_m.34052	-0.325026641	0.896982217
comp5253_c0_seq1_m.34053	-0.548337573	0.824008497
comp5253_c0_seq1_m.34054	-0.145350965	0.912893134
comp5253_c0_seq2_m.34055	0.167896865	0.978000777
comp5253_c0_seq2_m.34056	-0.145358154	0.912893134
comp52539_c0_seq1_m.11617	-0.048587237	0.949578717
comp52539_c0_seq1_m.11618	-0.051145474	0.987227525
comp52544_c0_seq1_m.11619	-0.163087138	0.831481527
comp5255_c0_seq1_m.23379	-0.022489295	0.992561722
comp5257_c0_seq1_m.18346	0.10510043	0.932163771
comp5257_c0_seq2_m.18347	0.191937025	0.953719812
comp5261_c0_seq1_m.1764	-0.29448863	0.305017799
comp5265_c0_seq1_m.1765	-0.233541538	0.42823412
comp5266_c0_seq1_m.1766	0.145210331	0.95482348
comp5271_c0_seq1_m.30815	-0.070531961	0.973861606
comp5274_c0_seq1_m.1767	-0.215471296	0.53096789
comp52767_c0_seq1_m.11620	-0.216178696	0.628353348
comp5277_c0_seq1_m.30967	-0.482014864	0.517187271
comp5277_c0_seq2_m.30969	-0.211687865	0.872650395
comp5279_c0_seq1_m.1768	-0.045655464	0.977576811
comp5280_c0_seq1_m.1769	-0.309867562	0.802681721
comp5281_c0_seq1_m.1770	0.0921555	0.971217341
comp5282_c0_seq1_m.1771	-0.501368023	0.154979483
comp52823_c0_seq1_m.11621	0.141552694	0.845274537
comp5283_c0_seq1_m.35386	-0.352400315	0.693490667
comp5284_c0_seq1_m.1772	-0.259850643	0.591436542
comp52897_c0_seq1_m.11622	-0.152653458	0.909942936
comp5290_c0_seq1_m.1773	0.004666574	0.9965015
comp5290_c0_seq1_m.1774	0.138846547	0.916994147
comp5293_c1_seq1_m.20004	-0.294940817	0.72039433
comp5294_c0_seq1_m.1775	0.333972324	0.610415825
comp5297_c0_seq1_m.1777	0.270281798	0.428786676
comp5297_c0_seq1_m.1778	0.341161364	0.833699774
comp5299_c0_seq1_m.38890	-0.269392506	0.592368024
comp530_c0_seq1_m.155	-0.165999091	0.909942936
comp53002_c0_seq1_m.11623	-0.731846833	0.357699271
comp5301_c0_seq1_m.18594	-0.36156768	0.964843196
comp5303_c0_seq1_m.1779	-1.177074324	0.236358224
comp5304_c0_seq1_m.1780	-0.294696758	0.445098494
comp5305_c0_seq1_m.25543	1.458011464	6.15E-05
comp53074_c0_seq1_m.11624	-0.328009427	0.429318827
